-0.736189603805542,-0.3840707540512085,-0.6813656091690063,-0.24199020862579346
0.36289548873901367,-0.25500524044036865,0.09274208545684814,0.08161759376525879
0.5317685604095459,-0.783534049987793,0.15548813343048096,-0.18554413318634033
0.2684006690979004,0.8176999092102051,0.564922571182251,0.5308259725570679
-0.4560285806655884,0.9295189380645752,0.5448940992355347,-0.7727842330932617
0.505333662033081,-0.2138214111328125,-0.3227853775024414,0.33468902111053467
""
0.30786657333374023,0.40936195850372314,0.511350154876709,0.20198845863342285,-0.9056966304779053,-0.3152836561203003
-0.8630447387695312,0.6390732526779175,0.38980066776275635,0.18031203746795654,-0.021708130836486816,-0.12862670421600342
-0.7467433214187622,-0.783309817314148,0.9274563789367676,0.16710364818572998,0.7944531440734863,0.3273249864578247
""
0.33578741550445557
0.1061028242111206
-0.8229897022247314
0.06705892086029053
0.6364611387252808
0.38267719745635986
""
0.17567121982574463
-0.36367082595825195
-0.8109891414642334
""
